-0.0062735,0.000458457,0.000675727,0.999113,0.00449499,-0.000188326,0.0418596

-0.00628059,0.000455501,0.000673544,0.999113,0.00448944,-0.000155337,0.0418624

-0.00627585,0.000464707,0.00068253,0.999113,0.00451961,-0.00012646,0.0418626

-0.00628431,0.000467382,0.000681925,0.999116,0.00450946,-0.000178887,0.0418054

-0.00628235,0.000465438,0.000682977,0.999113,0.00454171,-0.000144546,0.0418668

-0.00628409,0.00046618,0.000684424,0.999112,0.00455785,-0.000135064,0.0418882

-0.00628195,0.000465495,0.00068292,0.999113,0.00453514,-0.000139264,0.0418621

-0.00627762,0.000469574,0.000686864,0.999113,0.00456376,-0.000153875,0.0418655

-0.00627457,0.000476153,0.000691394,0.999113,0.00451553,-0.000148238,0.0418641

-0.00627118,0.000476525,0.000691062,0.999115,0.00457274,-0.000214816,0.0418238

-0.00627408,0.000473468,0.000690264,0.999112,0.0046061,-0.000203498,0.0418718

-0.00628179,0.000476196,0.000693167,0.999112,0.00459825,-0.000147872,0.0418798

-0.00627622,0.000474883,0.000691828,0.999113,0.00460928,-0.000159481,0.041848

-0.00627156,0.000476269,0.000694485,0.999111,0.00458411,-0.00011646,0.0419013

-0.00628139,0.000483622,0.000700577,0.999111,0.00465315,-0.000164653,0.0419062

-0.00628903,0.000482888,0.000700962,0.999109,0.00466987,-0.000150414,0.0419463

-0.0062957,0.000480828,0.000698659,0.999109,0.00465297,-0.000140979,0.0419413

-0.00629335,0.000480432,0.000696798,0.999113,0.00462206,-0.000118987,0.0418629

-0.00629928,0.000477359,0.0006949,0.999108,0.00462051,-0.000182401,0.0419858

-0.00629149,0.000480952,0.000697539,0.999111,0.0046284,-0.000154551,0.0419069

-0.00629529,0.000478186,0.000696049,0.99911,0.00462748,-0.000127862,0.0419311

-0.00629172,0.000481656,0.000699362,0.99911,0.00460904,-8.62138e-05,0.0419238

-0.00629724,0.000480435,0.000699034,0.999109,0.00468474,-0.000145434,0.0419504

-0.00629846,0.000481036,0.000699019,0.99911,0.00464026,-9.03614e-05,0.041919

-0.00630035,0.000481653,0.000698801,0.999109,0.004609,-0.000110898,0.0419459

-0.00630069,0.000479161,0.00069724,0.999109,0.00463097,-0.000123236,0.0419594

-0.00630119,0.000481766,0.00069937,0.99911,0.00465285,-0.000118583,0.0419297

-0.00629632,0.000484694,0.000702481,0.999109,0.00468717,-0.000141225,0.0419392

-0.00629279,0.000487293,0.000704759,0.999109,0.00469544,-0.00014921,0.0419368

-0.00629913,0.000487572,0.000705257,0.999108,0.00468229,-0.000129642,0.0419644

-0.00630333,0.000491257,0.000709686,0.999107,0.00471693,-0.000107145,0.0419884

-0.00630388,0.000490539,0.000707651,0.999107,0.00468256,-0.000133754,0.0419816

-0.00630278,0.000484276,0.000702595,0.999108,0.00467591,-0.000109945,0.0419619

-0.00630503,0.00048775,0.000705097,0.999109,0.00471647,-0.000147482,0.0419433

-0.0063001,0.000482114,0.000700961,0.999108,0.00474694,-0.000178576,0.041951

-0.006298,0.000486752,0.000704416,0.999108,0.0046775,-0.000144593,0.0419741

-0.00629935,0.000489449,0.000706482,0.999108,0.00468863,-0.000155508,0.0419697

-0.00629818,0.000492022,0.000709492,0.999108,0.00471722,-0.000148576,0.0419742

-0.00629423,0.000489171,0.000706213,0.999108,0.00469626,-0.000167751,0.0419567

-0.00629483,0.000485811,0.000703668,0.999108,0.00470563,-0.00017091,0.0419608

-0.00629104,0.000487993,0.000705336,0.999108,0.00468971,-0.000178966,0.0419723

-0.00629095,0.000488919,0.000705867,0.999108,0.00471288,-0.00020973,0.0419659

-0.00629172,0.000489177,0.000705854,0.999108,0.00469329,-0.00019076,0.0419586

-0.0062965,0.000488795,0.000705095,0.999113,0.00474209,-0.000153494,0.0418471

-0.00629287,0.000490799,0.000707563,0.999108,0.00468968,-0.000177633,0.0419732

-0.00629859,0.000482807,0.000704103,0.999105,0.00479386,-0.000171088,0.042023

-0.00629455,0.000492063,0.000709049,0.999107,0.00467854,-0.000156731,0.0419935

-0.00630183,0.000489445,0.00070834,0.999104,0.00473949,-0.000183183,0.0420482

-0.00630673,0.000483422,0.000701468,0.999107,0.00477297,-0.000234603,0.0419706

-0.00629703,0.000492599,0.000709591,0.999107,0.0047245,-0.000194818,0.0419932

-0.00629298,0.000492586,0.000709548,0.999107,0.00472758,-0.000207081,0.0419894

-0.00629236,0.000497786,0.000713866,0.999108,0.00471282,-0.000155194,0.0419528

-0.00629204,0.000494973,0.00071187,0.999108,0.00473399,-0.000173153,0.0419621

-0.00629494,0.000498212,0.000714878,0.999107,0.00473393,-0.000165619,0.0419828

-0.00629382,0.000497542,0.000712981,0.999108,0.00471607,-0.000189097,0.0419531

-0.00628983,0.000494369,0.000711813,0.999107,0.00478508,-0.000227453,0.0419778

-0.00628637,0.000492773,0.000708999,0.999108,0.00470292,-0.000203486,0.0419575

-0.00628674,0.000491606,0.0007061,0.99911,0.00466914,-0.000226307,0.0419179

-0.00628685,0.000491968,0.00070839,0.999109,0.00470359,-0.000180839,0.0419354

-0.00629047,0.000491017,0.000708888,0.999108,0.0047463,-0.000184842,0.0419684

-0.00628396,0.000488781,0.000706744,0.999109,0.0047327,-0.000182394,0.0419453

-0.0062856,0.000493797,0.000708357,0.999111,0.00466602,-0.000184983,0.0418985

-0.00628196,0.000487041,0.000703379,0.999111,0.0046644,-0.000174597,0.0419065

-0.00628372,0.00048494,0.00070155,0.999111,0.004664,-0.000173269,0.041904

-0.00628456,0.000487514,0.000703996,0.999111,0.00468263,-0.000165922,0.0418951

-0.0062845,0.000486336,0.000703937,0.999111,0.00471011,-0.000160715,0.0419051

-0.00628547,0.000494365,0.00070802,0.999112,0.00467117,-0.000211319,0.0418773

-0.00628035,0.000487941,0.000704105,0.999111,0.00467664,-0.000189353,0.041903

-0.00627821,0.000481384,0.000700355,0.99911,0.0047388,-0.000201542,0.0419216

-0.00628366,0.000491585,0.000706886,0.999111,0.00465393,-0.000159195,0.0418968

-0.00628136,0.000489978,0.000708842,0.999107,0.00468259,-0.000121671,0.0419929

-0.00629275,0.000488984,0.000705689,0.999108,0.00468147,-0.00018237,0.0419662

-0.00628917,0.000494256,0.00070995,0.999109,0.00469939,-0.000191649,0.0419429

-0.00629057,0.000489056,0.000706213,0.999107,0.00470581,-0.000205737,0.0419818

-0.00629183,0.000491475,0.000709911,0.999106,0.00475548,-0.000187603,0.0420001

-0.00629489,0.0004933,0.000710275,0.999108,0.00472437,-0.000172237,0.0419682

-0.00629138,0.000493163,0.000710506,0.999109,0.00472514,-0.000150642,0.0419518

-0.00629207,0.000492519,0.000709658,0.999107,0.00473776,-0.000199718,0.0419752

-0.00629331,0.000492054,0.000709445,0.999107,0.00471623,-0.000178183,0.0419902

-0.00629439,0.00048426,0.000702241,0.999109,0.00471569,-0.000182057,0.0419506

-0.00628908,0.000487282,0.000703187,0.999109,0.00467885,-0.00022554,0.0419452

-0.00629003,0.000485067,0.000702654,0.999106,0.00470109,-0.000240648,0.0420074

-0.00629255,0.000486213,0.00070348,0.999107,0.00468149,-0.000211158,0.042

-0.00629674,0.000485678,0.000703327,0.999106,0.00467863,-0.000200795,0.0420197

-0.00629052,0.000484587,0.000703209,0.999108,0.00474835,-0.00020126,0.0419596

-0.00629093,0.00048761,0.000704868,0.999105,0.00468322,-0.000232814,0.0420312

-0.0062917,0.000483496,0.00070107,0.999107,0.00468301,-0.000227042,0.0420023

-0.00629056,0.000489384,0.000706632,0.999106,0.00470229,-0.000229262,0.0420206

-0.00629693,0.000493061,0.000708203,0.999106,0.00469478,-0.000268065,0.0420137

-0.00629112,0.000492239,0.000709251,0.999106,0.00471892,-0.000232595,0.0420221

-0.00628947,0.000490866,0.000707709,0.999107,0.00471639,-0.000232127,0.0419965

-0.00628507,0.000492966,0.000709179,0.999107,0.00472163,-0.000259299,0.0419945

-0.00628014,0.000489623,0.000705947,0.999107,0.00469434,-0.000259056,0.0419846

-0.0062828,0.00049224,0.000705761,0.99911,0.00466805,-0.000283288,0.0419242

-0.00627148,0.000485694,0.000702198,0.999109,0.00469749,-0.00027514,0.0419427

-0.00626645,0.000491115,0.000705914,0.999111,0.00466871,-0.000260398,0.0419085

-0.00627496,0.000483379,0.000699885,0.99911,0.00477836,-0.000351496,0.0419161

-0.00626852,0.000488623,0.000704703,0.99911,0.00472188,-0.000287995,0.0419255

-0.00626714,0.000491529,0.000706939,0.999109,0.00470363,-0.000297675,0.0419474

-0.00626724,0.000495284,0.000709598,0.999109,0.00468185,-0.00028362,0.0419369

-0.00626317,0.000492305,0.000709135,0.999105,0.00470024,-0.00031289,0.0420428

-0.0062656,0.000495918,0.000712776,0.999106,0.00467532,-0.000225372,0.0420216

-0.0062795,0.000493076,0.000708883,0.999108,0.0047043,-0.000246715,0.041964

-0.00628011,0.000492115,0.000708267,0.999107,0.00471559,-0.000263266,0.0419795

-0.0062822,0.000490831,0.000706027,0.999108,0.00470534,-0.000286222,0.0419579

-0.00628329,0.000487885,0.000704008,0.999108,0.00468776,-0.000263262,0.0419776

-0.00624342,0.000486882,0.000700248,0.999115,0.00466328,-0.000341894,0.0418156

-0.00624202,0.000487251,0.000700494,0.999115,0.00466482,-0.00033418,0.041798

-0.00624687,0.00048326,0.0006956,0.999117,0.00458653,-0.00028084,0.0417574

-0.00624776,0.000482537,0.000696896,0.999114,0.00469573,-0.000359253,0.0418182

-0.00624435,0.00048618,0.000699735,0.999114,0.00466436,-0.000345464,0.0418241

-0.00624168,0.000484975,0.000697147,0.999115,0.00463145,-0.000372993,0.0417985

-0.0062376,0.000482965,0.000695951,0.999116,0.00461543,-0.000330815,0.0417829

-0.00623711,0.000480741,0.000693752,0.999117,0.00463308,-0.000345772,0.0417552

-0.00624063,0.000485121,0.000699204,0.999116,0.00464807,-0.000291891,0.0417914

-0.00624148,0.000485538,0.000700068,0.999115,0.00467201,-0.000298541,0.0418011

-0.00624555,0.000482386,0.00069932,0.999112,0.00471464,-0.000308552,0.0418722

-0.00624449,0.000490277,0.000703021,0.999114,0.00467217,-0.000346545,0.0418138

-0.00624823,0.000490209,0.000702785,0.999115,0.00470168,-0.000372563,0.041808

-0.00623662,0.00048317,0.000698985,0.999115,0.00468083,-0.000285863,0.0418082

-0.00623527,0.000484022,0.000697256,0.999115,0.00462409,-0.000339347,0.0417995

-0.00623573,0.000482676,0.000696703,0.999116,0.00465446,-0.000328298,0.0417814

-0.00624192,0.000489256,0.000700581,0.999118,0.0046193,-0.000311374,0.0417429

-0.00623885,0.00048319,0.000697324,0.999117,0.00470099,-0.000335795,0.0417536

-0.00623886,0.000484482,0.000698216,0.999117,0.00470094,-0.000336557,0.0417459

-0.00623748,0.000491506,0.000703699,0.999117,0.00468214,-0.000340328,0.0417564

-0.00623966,0.000485026,0.000698299,0.999115,0.00464435,-0.000337341,0.0417982

-0.00624127,0.000483378,0.000696316,0.999118,0.00462055,-0.000272355,0.0417241

-0.00623926,0.000476124,0.00069172,0.999112,0.00462988,-0.000365301,0.0418818

-0.00623935,0.000479293,0.000691902,0.999116,0.00461167,-0.000369953,0.0417778

-0.00623429,0.000478397,0.000691767,0.999116,0.004608,-0.000359322,0.041788

-0.00623361,0.000480287,0.000692501,0.999118,0.00458726,-0.000342475,0.0417484

-0.00623205,0.00047446,0.00068877,0.999118,0.00457141,-0.000272122,0.0417399

-0.00623947,0.000474267,0.000688273,0.999118,0.00458148,-0.000286266,0.0417466

-0.00623747,0.000478503,0.00069189,0.999119,0.00456622,-0.000244649,0.0417226

-0.00624138,0.000475927,0.000689379,0.999118,0.00455315,-0.000256053,0.0417398

-0.00624228,0.000474983,0.000688443,0.999119,0.00457771,-0.000277333,0.041727

-0.00624062,0.0004749,0.000688733,0.999117,0.00454845,-0.000267943,0.0417669

-0.00624163,0.000469399,0.000682981,0.999117,0.00454485,-0.00032257,0.0417646

-0.00624029,0.000471018,0.000684469,0.999117,0.00452348,-0.000302744,0.041774

-0.00624807,0.000470479,0.000683824,0.999117,0.00455272,-0.0003169,0.0417658

-0.00624284,0.000471675,0.000685081,0.999118,0.00455757,-0.000304085,0.0417459

-0.00623362,0.00046824,0.000683561,0.999118,0.00454799,-0.000252867,0.0417431

-0.00623563,0.000467666,0.000681342,0.999119,0.0045477,-0.000316942,0.0417243

-0.00623173,0.000468916,0.00068163,0.99912,0.00450882,-0.000300381,0.0417016

-0.00623226,0.000467496,0.000679195,0.999122,0.00451516,-0.000332861,0.0416611

-0.0062251,0.000466952,0.000679599,0.999121,0.00453242,-0.000338177,0.0416714

-0.00622737,0.000469158,0.000682971,0.99912,0.00454334,-0.000292793,0.0417011

