0.00205096,-0.0116957,-0.00946384 0.997574,-0.0682645,-0.000943178,-0.0136091

0.00204755,-0.0116965,-0.00946559 0.997573,-0.0682767,-0.000956152,-0.0136314

0.00204952,-0.011696,-0.00946443 0.997573,-0.068284,-0.000942507,-0.0135972

0.0020481,-0.0116954,-0.00946431 0.997573,-0.0682849,-0.000950247,-0.0135915

0.00203723,-0.0116979,-0.00946831 0.997575,-0.068235,-0.00100794,-0.0136673

0.00204496,-0.0116946,-0.00946499 0.997572,-0.0682883,-0.000970507,-0.0136097

0.00204359,-0.0116904,-0.0094623 0.997571,-0.0683002,-0.000930532,-0.0136151

0.00204924,-0.0116933,-0.00946314 0.997572,-0.0682805,-0.000925227,-0.0136405

0.00204844,-0.011693,-0.00946243 0.997574,-0.0682599,-0.000921349,-0.0136339

0.00204679,-0.0116951,-0.00946316 0.997575,-0.0682531,-0.000910357,-0.0136091

0.00204439,-0.0116959,-0.00946371 0.997574,-0.0682656,-0.00087848,-0.0136152

0.00203954,-0.0116876,-0.00945978 0.997579,-0.0681982,-0.000993979,-0.01359

0.00204156,-0.0116897,-0.00946047 0.997575,-0.0682591,-0.000926526,-0.0135672

0.00202657,-0.0116898,-0.00946297 0.997575,-0.0682467,-0.000940947,-0.0136008

0.00202531,-0.0116879,-0.00946157 0.997576,-0.0682383,-0.000936562,-0.0135868

0.00202616,-0.0116899,-0.00946167 0.997578,-0.06821,-0.000931148,-0.0135718

0.00203027,-0.011689,-0.00945968 0.99758,-0.0681813,-0.000903682,-0.0135811

0.00203633,-0.0116821,-0.00945476 0.997579,-0.0681925,-0.000883589,-0.0135832

0.00203434,-0.0116798,-0.00945509 0.997576,-0.0682446,-0.000912723,-0.0135724

0.00203362,-0.0116887,-0.00945976 0.997575,-0.0682445,-0.000849226,-0.0136068

0.00203925,-0.0116903,-0.00945975 0.997576,-0.0682395,-0.000823569,-0.0136269

0.00203471,-0.0116928,-0.00946296 0.997574,-0.0682625,-0.000855207,-0.0136356

0.00204237,-0.0116896,-0.0094601 0.997573,-0.0682775,-0.000856949,-0.0136109

0.0020362,-0.0116836,-0.00945646 0.997577,-0.068233,-0.000880821,-0.0135857

0.00203619,-0.0116839,-0.00945675 0.997577,-0.0682211,-0.000901825,-0.0135816

0.00203105,-0.0116865,-0.00945824 0.997579,-0.0682009,-0.000924651,-0.0135374

0.00203849,-0.0116872,-0.00945612 0.99758,-0.0681849,-0.000849676,-0.0135473

0.00203091,-0.0116803,-0.00945388 0.997579,-0.0681896,-0.000853479,-0.0135894

0.0020308,-0.0116807,-0.00945489 0.997577,-0.0682208,-0.000851029,-0.0135996

0.00202577,-0.0116881,-0.00945908 0.997576,-0.0682422,-0.000779716,-0.0136059

0.00202614,-0.0116853,-0.00945776 0.997577,-0.0682294,-0.000824943,-0.0135913

0.00202114,-0.011685,-0.00945827 0.997577,-0.0682251,-0.000828903,-0.0135973

0.00203193,-0.0116877,-0.00945594 0.99758,-0.0681883,-0.000754991,-0.0135704

0.00202474,-0.0116855,-0.00945788 0.997577,-0.0682316,-0.000816441,-0.013587

0.00202096,-0.0116865,-0.00945917 0.997576,-0.0682423,-0.000817009,-0.0135874

0.0020225,-0.0116911,-0.00946346 0.997572,-0.0682947,-0.000827826,-0.0136187

0.00202643,-0.0116952,-0.00946496 0.997573,-0.0682856,-0.000823938,-0.0136097

0.00202638,-0.0117046,-0.009468 0.997579,-0.0682033,-0.000815922,-0.0135725

0.00202594,-0.0116977,-0.00946628 0.997572,-0.0682917,-0.000793375,-0.0136264

0.00202664,-0.011696,-0.00946497 0.997572,-0.068292,-0.000776188,-0.0136296

0.0020263,-0.0117005,-0.00946701 0.997573,-0.0682867,-0.000767056,-0.0136085

0.00202411,-0.0116967,-0.00946601 0.997572,-0.0682925,-0.000809397,-0.0136086

0.00202704,-0.0116945,-0.00946184 0.997579,-0.0681893,-0.000796292,-0.0136022

0.00202548,-0.0116937,-0.009463 0.997577,-0.0682301,-0.00082951,-0.0136013

0.00202671,-0.0116941,-0.00946398 0.997573,-0.0682801,-0.000810108,-0.0136163

0.0020237,-0.011692,-0.00946331 0.997573,-0.0682787,-0.000817979,-0.0136169

0.00203164,-0.011694,-0.00946396 0.997573,-0.0682806,-0.000836255,-0.0136277

0.00202515,-0.0116929,-0.00946443 0.997574,-0.068254,-0.000867421,-0.0136462

0.00202934,-0.0116927,-0.00946288 0.997574,-0.0682557,-0.000825015,-0.0136346

0.00203457,-0.0116891,-0.00946011 0.997575,-0.0682437,-0.000831093,-0.0136454

0.0020344,-0.0116895,-0.00945986 0.997576,-0.0682388,-0.000842196,-0.0136042

0.00203436,-0.011686,-0.00945817 0.997576,-0.0682196,-0.000825825,-0.0136727

0.00202576,-0.0116855,-0.00945719 0.99758,-0.0681804,-0.000819244,-0.0136179

0.00202662,-0.0116844,-0.00945555 0.99758,-0.0681867,-0.000777512,-0.0136025

0.00202976,-0.0116859,-0.0094555 0.997582,-0.0681674,-0.000813666,-0.0135504

0.00202866,-0.0116801,-0.00945395 0.997579,-0.0681963,-0.000820596,-0.0136145

0.00202473,-0.0116794,-0.0094539 0.99758,-0.0681685,-0.000839064,-0.013623

0.0020263,-0.0116769,-0.00945175 0.99758,-0.0681792,-0.000787597,-0.0136376

0.00202953,-0.0116768,-0.00945251 0.99758,-0.0681635,-0.000836766,-0.0136792

0.00203199,-0.0116728,-0.00944884 0.997582,-0.068149,-0.000837001,-0.013632

0.00203462,-0.0116732,-0.00944834 0.997583,-0.068126,-0.000835322,-0.0136403

0.00203424,-0.0116715,-0.00944783 0.997582,-0.0681501,-0.000844397,-0.0136251

0.00203569,-0.0116738,-0.0094488 0.997582,-0.0681441,-0.000857577,-0.0136048

0.00203273,-0.011672,-0.00944858 0.997581,-0.0681703,-0.000843587,-0.0136157

0.002032,-0.0116717,-0.00944809 0.997582,-0.0681552,-0.00085097,-0.0136011

0.00204861,-0.0116731,-0.00944243 0.99759,-0.068048,-0.000778894,-0.0135517

0.00203448,-0.011663,-0.00944194 0.997582,-0.0681396,-0.000808837,-0.0136263

0.00202801,-0.0116693,-0.00944659 0.997583,-0.0681235,-0.000828722,-0.0136299

0.00202446,-0.0116615,-0.00944452 0.997579,-0.0681756,-0.00084016,-0.0136817

0.00202863,-0.0116638,-0.00944422 0.997583,-0.0681248,-0.000842923,-0.0136737

0.00203685,-0.0116612,-0.00944021 0.997585,-0.0681039,-0.000808704,-0.0136498

0.00203566,-0.0116686,-0.00944407 0.997589,-0.0680335,-0.00083667,-0.0136715

0.00203874,-0.011665,-0.00944338 0.997584,-0.068109,-0.000849865,-0.0136723

0.00204084,-0.0116653,-0.00944344 0.997583,-0.0681228,-0.000835006,-0.0136818

0.00203629,-0.0116669,-0.00944707 0.997581,-0.0681261,-0.000880589,-0.0137586

0.00203855,-0.0116682,-0.00944703 0.997581,-0.0681436,-0.000881004,-0.0137003

0.00204603,-0.0116686,-0.00944442 0.997583,-0.06812,-0.000828302,-0.0136752

0.00203827,-0.0116708,-0.00944697 0.997582,-0.0681325,-0.000835505,-0.0136667

0.00204123,-0.0116698,-0.00944632 0.99758,-0.0681756,-0.00082749,-0.0136375

0.00203983,-0.0116791,-0.0094526 0.997576,-0.0682271,-0.000810749,-0.0136265

0.00203145,-0.0116823,-0.00945744 0.997575,-0.0682455,-0.000898059,-0.0136224

0.00204427,-0.011687,-0.00945837 0.997576,-0.0682235,-0.000875068,-0.0136663

0.0020425,-0.0116838,-0.00945599 0.997577,-0.0682178,-0.000870382,-0.013634

0.0020425,-0.0116793,-0.00945276 0.997579,-0.0681856,-0.000887761,-0.0136158

0.00203529,-0.0116728,-0.00945104 0.997575,-0.0682513,-0.000864067,-0.0136312

0.00203726,-0.0116785,-0.00945267 0.99758,-0.068179,-0.000870611,-0.013627

0.00203527,-0.0116755,-0.00945125 0.997579,-0.0681793,-0.000853568,-0.0136523

0.00203468,-0.0116754,-0.00945155 0.997578,-0.0682025,-0.000845486,-0.0136496

0.00203422,-0.0116775,-0.00945264 0.997577,-0.0682209,-0.000827062,-0.0136349

0.00204223,-0.0116758,-0.00945075 0.997573,-0.0682775,-0.000798269,-0.0135975

0.00203151,-0.0116814,-0.0094553 0.997577,-0.0682161,-0.000819653,-0.0136487

0.0020359,-0.0116798,-0.00945331 0.997579,-0.0681831,-0.000844634,-0.013635

0.00203797,-0.0116887,-0.00945842 0.99758,-0.0681605,-0.000852264,-0.0136664

0.00204046,-0.0116765,-0.00945078 0.997579,-0.0681655,-0.000798573,-0.0137137

0.00203979,-0.0116783,-0.00945314 0.997579,-0.068175,-0.000852858,-0.0137155

0.00204649,-0.0116786,-0.00945279 0.997577,-0.0682097,-0.000840518,-0.0137055

0.00204558,-0.0116809,-0.00945447 0.997577,-0.068196,-0.000851984,-0.0137235

0.00205193,-0.011681,-0.00945446 0.997577,-0.0682031,-0.000875817,-0.0137352

0.00204697,-0.0116769,-0.00945125 0.997579,-0.0681806,-0.000857586,-0.0136936

0.00204955,-0.011678,-0.00945161 0.997578,-0.0681823,-0.000827379,-0.0137295

0.00205015,-0.0116801,-0.00945371 0.997578,-0.0681851,-0.00085883,-0.0137504

0.00204958,-0.0116774,-0.00945175 0.997578,-0.0681848,-0.000832117,-0.0137546

0.00205032,-0.0116823,-0.00945515 0.997576,-0.0682084,-0.000835257,-0.0137586

0.00205258,-0.0116773,-0.00945176 0.997576,-0.0682048,-0.000823922,-0.013766

0.00204345,-0.0116777,-0.00945169 0.99758,-0.0681524,-0.000857257,-0.0137014

0.00205065,-0.0116788,-0.00945147 0.997579,-0.06818,-0.00081467,-0.0137171

0.00204542,-0.0116753,-0.00945031 0.997581,-0.0681462,-0.000867177,-0.0137155

0.00204692,-0.0116736,-0.00944898 0.99758,-0.0681552,-0.000847883,-0.0137174

0.00205329,-0.011672,-0.00944656 0.99758,-0.0681512,-0.000805113,-0.0137312

0.00205018,-0.0116729,-0.00944853 0.997579,-0.0681671,-0.000845732,-0.013727

0.00204333,-0.0116774,-0.00945182 0.997578,-0.0681825,-0.000822345,-0.0137202

0.00203846,-0.0116784,-0.00945278 0.997579,-0.0681757,-0.000849083,-0.0136806

0.00203663,-0.0116793,-0.0094525 0.99758,-0.0681619,-0.000810202,-0.0136787

0.00203939,-0.0116765,-0.0094489 0.997582,-0.0681498,-0.00079829,-0.0136044

0.00203764,-0.0116723,-0.00944837 0.997582,-0.0681472,-0.000863089,-0.0136419

0.00204227,-0.011667,-0.00944425 0.997584,-0.0681127,-0.000892252,-0.0136254

0.00204124,-0.0116617,-0.00944055 0.997585,-0.068104,-0.000873825,-0.013613

0.00203209,-0.0116637,-0.00944496 0.997581,-0.0681534,-0.000875872,-0.0136751

0.00203405,-0.0116608,-0.00944353 0.997576,-0.0682204,-0.000814266,-0.0136926

0.00203174,-0.0116689,-0.00944778 0.997579,-0.0681832,-0.00081882,-0.0136863

0.00202755,-0.0116729,-0.00944972 0.99758,-0.0681639,-0.00080321,-0.0136686

0.00202541,-0.0116719,-0.00944785 0.997583,-0.0681181,-0.000756086,-0.0136873

0.00202396,-0.0116662,-0.00944418 0.997584,-0.068116,-0.000775367,-0.0136344

0.00202579,-0.0116634,-0.00944278 0.997585,-0.0680989,-0.000829222,-0.0136221

0.00202551,-0.0116697,-0.00944613 0.997588,-0.0680644,-0.00086174,-0.0136088

0.0020299,-0.0116627,-0.00944172 0.997585,-0.0681001,-0.000832406,-0.0136115

0.00202871,-0.0116614,-0.0094402 0.997587,-0.0680716,-0.000817429,-0.0136065

0.00202887,-0.0116622,-0.00944167 0.997585,-0.0680965,-0.000790396,-0.0136738

0.00203197,-0.0116556,-0.0094374 0.997581,-0.0681514,-0.00072361,-0.0136765

0.00203113,-0.0116664,-0.00944296 0.997584,-0.0681099,-0.000720383,-0.0136806

0.00202884,-0.0116636,-0.00944194 0.997585,-0.0680839,-0.000756668,-0.0136937

0.00203554,-0.0116642,-0.00944068 0.997586,-0.06809,-0.00077357,-0.013615

0.00203466,-0.0116607,-0.00944071 0.997585,-0.0680989,-0.000831942,-0.0136625

0.00204242,-0.0116673,-0.00944324 0.997585,-0.0681083,-0.000831259,-0.0136285

0.00204249,-0.0116662,-0.00944392 0.997584,-0.0681107,-0.00087885,-0.0136557

0.00203637,-0.0116613,-0.0094441 0.997581,-0.0681496,-0.000920462,-0.0137012

0.00204114,-0.0116653,-0.00944214 0.997585,-0.0680963,-0.000833023,-0.013635

0.00203886,-0.0116587,-0.00943951 0.997583,-0.0681213,-0.00083887,-0.0136576

0.00203759,-0.0116624,-0.00944209 0.997582,-0.0681411,-0.000808675,-0.0136834

0.00204034,-0.0116679,-0.00944517 0.997583,-0.0681254,-0.000837892,-0.0136833

0.00204585,-0.0116717,-0.00944617 0.997584,-0.0681135,-0.000833777,-0.0136709

0.00204786,-0.0116677,-0.00944376 0.997584,-0.0681056,-0.000833917,-0.0136947

0.00204682,-0.0116656,-0.00944348 0.997583,-0.0681106,-0.000874103,-0.0136913

0.0020473,-0.0116636,-0.00944193 0.997584,-0.0681127,-0.000866972,-0.013679

0.00204212,-0.0116625,-0.00944194 0.997584,-0.0681019,-0.000886663,-0.0136672

0.00204885,-0.0116632,-0.00944146 0.997586,-0.0680811,-0.000895705,-0.0136835

0.00204986,-0.0116569,-0.00943725 0.997586,-0.0680773,-0.000882671,-0.01368

0.00204517,-0.0116602,-0.00944035 0.997586,-0.0680742,-0.000917008,-0.0136793

0.00204855,-0.0116578,-0.0094379 0.997586,-0.068074,-0.000867693,-0.0136991

0.00205323,-0.0116596,-0.00943858 0.997586,-0.0680676,-0.000865105,-0.0137267

0.0020556,-0.0116527,-0.00943509 0.997586,-0.0680615,-0.000895662,-0.0137531

0.0020551,-0.0116572,-0.00943602 0.997587,-0.0680585,-0.00084273,-0.0137049

0.00205027,-0.0116523,-0.00943415 0.997587,-0.0680475,-0.000870355,-0.0137144

0.00205142,-0.0116529,-0.00943454 0.997589,-0.0680246,-0.000907534,-0.0137102

0.00205273,-0.0116519,-0.00943336 0.99759,-0.0680228,-0.000915796,-0.0136758

0.00205918,-0.0116533,-0.00943438 0.997586,-0.0680645,-0.000892812,-0.0137135

0.00205644,-0.0116562,-0.00943699 0.997584,-0.0680929,-0.000889142,-0.0137164

0.00205763,-0.0116591,-0.00943831 0.997586,-0.0680748,-0.000904323,-0.0137064

0.00205645,-0.0116565,-0.00943715 0.997583,-0.0681047,-0.000839351,-0.0137568

0.00205606,-0.0116568,-0.00943683 0.997584,-0.0680904,-0.000836834,-0.0137467

0.00205602,-0.0116587,-0.00943613 0.997589,-0.0680365,-0.000856592,-0.0136744

0.00205127,-0.0116593,-0.00943949 0.997585,-0.0680811,-0.000896037,-0.013725

0.00204966,-0.0116561,-0.00943692 0.99759,-0.068029,-0.000970576,-0.0136462

0.00205271,-0.0116555,-0.00943622 0.997587,-0.06807,-0.000916558,-0.013657

0.00204977,-0.0116576,-0.00943771 0.997587,-0.0680652,-0.000926764,-0.0136432

0.002048,-0.0116564,-0.00943667 0.997588,-0.0680554,-0.000909003,-0.0136453

0.00204653,-0.0116603,-0.00944035 0.997584,-0.0681122,-0.000912006,-0.0136408

0.00204748,-0.0116694,-0.00944548 0.997587,-0.0680632,-0.000940287,-0.0136693

0.00205335,-0.011664,-0.00944226 0.997583,-0.0681167,-0.000889374,-0.0137022

0.00204491,-0.0116632,-0.00944235 0.997586,-0.0680737,-0.000921771,-0.0136892

0.00204862,-0.0116553,-0.00943788 0.997584,-0.0681064,-0.000911173,-0.0136981

0.00205936,-0.01166,-0.00943586 0.997587,-0.06807,-0.000794373,-0.0136661

0.0020501,-0.0116618,-0.0094409 0.997585,-0.0680955,-0.000916275,-0.013665

0.0020547,-0.0116583,-0.00943876 0.997586,-0.0680715,-0.000943475,-0.0136997

0.0020631,-0.0116551,-0.0094356 0.997587,-0.0680526,-0.000950699,-0.0137038

0.00206285,-0.011656,-0.00943612 0.997587,-0.0680613,-0.000966751,-0.0136719

0.00205704,-0.0116587,-0.00944078 0.997582,-0.0681257,-0.000980586,-0.0137189

0.00205481,-0.0116648,-0.00944233 0.997586,-0.0680702,-0.000930412,-0.0137023

0.00205917,-0.0116617,-0.00944064 0.997583,-0.0681082,-0.000927428,-0.0136991

0.0020631,-0.0116595,-0.00943968 0.99758,-0.0681522,-0.000903354,-0.0137224

0.00206111,-0.0116573,-0.00943899 0.997584,-0.0681024,-0.000984135,-0.0137184

0.00205599,-0.0116584,-0.00943916 0.997585,-0.0680745,-0.000942563,-0.0137315

0.00205914,-0.0116596,-0.0094388 0.997585,-0.0680854,-0.00090621,-0.0137171

0.00205797,-0.0116635,-0.00944242 0.997583,-0.0681047,-0.000909465,-0.0137641

0.00205334,-0.0116608,-0.00944141 0.997586,-0.0680788,-0.00100108,-0.0136874

0.00206277,-0.0116563,-0.00943608 0.997586,-0.068062,-0.000923612,-0.0137065

0.00205809,-0.0116564,-0.00943856 0.997583,-0.0681129,-0.000951611,-0.013723

0.00205749,-0.011664,-0.00944129 0.997589,-0.0680261,-0.000975312,-0.0136936

0.00206734,-0.0116617,-0.00943728 0.99759,-0.0680099,-0.000912518,-0.0137015

0.00206674,-0.0116521,-0.0094327 0.99759,-0.0680126,-0.000942724,-0.0137272

0.00206842,-0.0116502,-0.00943076 0.99759,-0.0680123,-0.000917467,-0.0137163

0.00207052,-0.0116498,-0.00943113 0.99759,-0.0680004,-0.000962764,-0.0137359

0.00207115,-0.0116457,-0.00942877 0.99759,-0.0680018,-0.000964576,-0.0137411

0.00207276,-0.0116504,-0.00943218 0.997588,-0.0680337,-0.000988043,-0.013724

0.00207219,-0.0116583,-0.00943757 0.997585,-0.0680711,-0.000966876,-0.0137444

0.00207129,-0.0116506,-0.00943431 0.997582,-0.0681204,-0.000957635,-0.0137586

0.00206836,-0.0116551,-0.00943475 0.997588,-0.0680392,-0.000927438,-0.0137384

0.00206362,-0.0116533,-0.00943437 0.997587,-0.0680534,-0.000909553,-0.0137463

0.00206027,-0.0116577,-0.00943641 0.997588,-0.0680405,-0.000905619,-0.0137033

0.00205752,-0.0116605,-0.00943908 0.997585,-0.0680785,-0.000882234,-0.0137238

0.0020524,-0.0116621,-0.00944038 0.997585,-0.0680802,-0.000872736,-0.0137161

0.00205945,-0.0116594,-0.00943797 0.997586,-0.0680683,-0.000897416,-0.0137077

0.00205813,-0.0116561,-0.00943705 0.997586,-0.0680627,-0.000933762,-0.0137271

0.00206307,-0.011656,-0.00943557 0.997588,-0.0680411,-0.000948084,-0.013686

0.00206099,-0.0116612,-0.00943725 0.997592,-0.0679854,-0.000905062,-0.0137083

0.00205294,-0.0116547,-0.00943589 0.997586,-0.0680573,-0.000880454,-0.0137327

0.00205243,-0.0116551,-0.00943603 0.997587,-0.0680492,-0.000879998,-0.0137318

0.00205435,-0.0116532,-0.00943433 0.997586,-0.0680749,-0.00085086,-0.0137088

0.00205651,-0.0116501,-0.00943162 0.997587,-0.068052,-0.000854032,-0.0136985

0.00205217,-0.0116509,-0.00943253 0.997591,-0.068,-0.000910475,-0.0136942

0.00204781,-0.0116418,-0.00942903 0.997589,-0.0680241,-0.000929238,-0.0137228

0.00205013,-0.0116481,-0.00943087 0.997593,-0.0679681,-0.00095442,-0.0136647

0.00205494,-0.0116463,-0.00942929 0.997592,-0.0679958,-0.000971253,-0.0136141

0.00205354,-0.0116442,-0.00942846 0.997591,-0.0680034,-0.000945743,-0.0136464

0.00205314,-0.0116452,-0.00942869 0.997592,-0.0679906,-0.000925333,-0.0136629

0.00204892,-0.0116452,-0.00943021 0.997591,-0.0680065,-0.000939329,-0.0136908

0.00204673,-0.0116397,-0.00942735 0.997586,-0.0680758,-0.000902608,-0.0136428

0.00204873,-0.0116436,-0.00942695 0.997594,-0.0679626,-0.00090746,-0.0136355

0.00204548,-0.0116363,-0.00942255 0.997595,-0.0679513,-0.000887487,-0.01364

0.00204917,-0.0116361,-0.0094221 0.997597,-0.0679314,-0.000930122,-0.013623

0.00205019,-0.011637,-0.00942353 0.997595,-0.0679507,-0.000970425,-0.0136161

0.00205078,-0.0116365,-0.00942221 0.997597,-0.0679324,-0.000943677,-0.013613

0.00205307,-0.011638,-0.00942261 0.997596,-0.0679378,-0.000914667,-0.0136266

0.00205012,-0.0116374,-0.00942233 0.997596,-0.067943,-0.000888795,-0.0136308

0.00204762,-0.011635,-0.00942077 0.997596,-0.0679301,-0.000856577,-0.0136579

0.00204475,-0.0116347,-0.00942232 0.997595,-0.0679561,-0.000911776,-0.0136442

0.00204905,-0.0116353,-0.00942049 0.997597,-0.0679311,-0.000875324,-0.0136127

0.0020564,-0.0116356,-0.00941751 0.997601,-0.0678826,-0.000855985,-0.0135578

0.00204292,-0.0116301,-0.00941805 0.997599,-0.0678886,-0.000889918,-0.0136431

0.00203796,-0.0116323,-0.00942112 0.997597,-0.0679186,-0.000925442,-0.0136357

0.00204493,-0.0116313,-0.00941959 0.997596,-0.0679372,-0.000876016,-0.0136645

0.00204525,-0.0116353,-0.00942205 0.997595,-0.0679464,-0.000881923,-0.0136558

0.00204947,-0.0116372,-0.00942354 0.997594,-0.0679596,-0.000891745,-0.0136867

0.00205959,-0.0116366,-0.00942358 0.997588,-0.0680322,-0.000857195,-0.0137404

0.00205464,-0.0116375,-0.0094234 0.997594,-0.0679592,-0.00090811,-0.013689

0.00205154,-0.0116376,-0.0094237 0.997594,-0.067958,-0.000922987,-0.0136647

0.00205167,-0.0116333,-0.00942209 0.997593,-0.067972,-0.000928077,-0.013699

0.00205396,-0.0116377,-0.0094234 0.997594,-0.0679638,-0.000910321,-0.0136661

0.00205126,-0.0116362,-0.00942351 0.997594,-0.0679648,-0.00093572,-0.0136772

0.00205454,-0.0116374,-0.00942368 0.997593,-0.0679722,-0.000934494,-0.013663

0.00205492,-0.0116382,-0.00942369 0.997595,-0.06795,-0.000959195,-0.0136343

0.00205538,-0.0116435,-0.00942887 0.997591,-0.0679961,-0.000978011,-0.0136884

0.0020628,-0.0116426,-0.00942624 0.99759,-0.0680224,-0.00090839,-0.0136596

0.00205145,-0.0116471,-0.00943027 0.997593,-0.0679666,-0.000944638,-0.0136901

0.00205923,-0.0116438,-0.00942883 0.99759,-0.0680037,-0.000958524,-0.0137187

0.00205772,-0.0116469,-0.00942938 0.997592,-0.0679912,-0.000946343,-0.0136562

0.00205582,-0.0116466,-0.00942985 0.997591,-0.0680077,-0.000976692,-0.0136247

0.00205727,-0.0116495,-0.00943218 0.99759,-0.0680245,-0.000968748,-0.0136643

0.00205797,-0.0116472,-0.00943017 0.997591,-0.0680038,-0.000948498,-0.0136798

0.00205783,-0.0116489,-0.00943173 0.997589,-0.0680386,-0.000971778,-0.0136395

0.00205477,-0.011653,-0.00943559 0.997589,-0.0680342,-0.00103714,-0.013637

0.0020562,-0.0116554,-0.00943633 0.99759,-0.0680073,-0.000999557,-0.013685

0.00205876,-0.0116475,-0.00943161 0.997586,-0.0680768,-0.000969286,-0.0136443

